pl_name,log_pl_bmasse,pl_rade,log_pl_densitye,log_pl_orbper,log_pl_orbsmax,st_teff,log_st_mass,pl_class,pl_class2
WASP-16 b,2.5956165730604726,13.675,-0.9371041685642328,0.49395967455418127,-1.3819519032879073,5700.0,0.250420002308894,Jovian,Jovian
WASP-160 B b,1.9462396838163136,12.218,-1.4396994151799585,0.5761679664394814,-1.344861565188618,5298.0,-0.060480747381381476,Jovian,Jovian
WASP-161 b,2.8983942349939738,12.812,-0.5493952915896786,0.7328794556140806,-1.1719849357760233,6400.0,0.14301480025409505,Terrestrial,Jovian
WASP-162 b,3.2181982315330364,11.209,-0.05544111256921772,0.9833862990590337,-1.0599818449923368,5300.0,-0.022276394711152253,Terrestrial,Jovian
WASP-163 b,2.7740364944347364,13.473,-0.7392951715206955,0.20674181438104924,-1.575118363368933,5500.0,-0.01322826573375516,Terrestrial,Jovian
WASP-164 b,2.830574491336975,12.644,-0.6000177067739513,0.24971809861729252,-1.5500590112266623,5806.0,-0.022276394711152253,Terrestrial,Jovian
WASP-165 b,2.3204207815121927,14.123,-1.2542988324368785,0.5397670310565108,-1.3166827380781174,5599.0,0.09691001300805642,Jovian,Jovian
WASP-166 b,1.5065162616808798,7.062,-1.1652056146086551,0.7358814185330725,-1.1931419704811825,6050.0,0.07554696139253074,Jovian,Neptunian
WASP-168 b,2.1254441782961377,16.814,-1.6765076875555944,0.6184307351390533,-1.2848326421515421,6000.0,0.03342375548694973,Jovian,Jovian
WASP-169 b,2.2511577491543986,14.617,-1.3683557283415662,0.7490721410800756,-1.1668528880872149,6110.0,0.12710479836480765,Jovian,Jovian
WASP-17 b,2.3942894905887178,20.961,-1.6948852399415988,0.5723406023704906,-1.288192770958809,6550.0,0.35793484700045375,Jovian,Jovian
WASP-170 b,2.706314870554162,12.285,-0.686749348502437,0.3701021418424036,-1.4723700991286615,5600.0,-0.03151705144606486,Terrestrial,Jovian
WASP-171 b,2.5372241701006053,10.985,-0.7101147502772819,0.5819069432569436,-1.2975694635544748,5965.0,0.06818586174616162,Terrestrial,Jovian
WASP-172 b,2.174292745833955,17.598,-1.6870359308669325,0.7385770739719947,-1.158640529545145,6900.0,0.17318626841227402,Jovian,Jovian
WASP-173 A b,3.0692212540572976,13.451,-0.44198120062306934,0.1419678519551119,-1.6055483191737838,5800.0,0.021189299069938092,Terrestrial,Jovian
WASP-174 b,2.0207066331909025,16.107,-1.725276079466098,0.6267201319550127,-1.2594004871888436,6399.0,0.09342168516223506,Jovian,Jovian
WASP-175 b,2.497830082495787,13.54,-1.021964647159889,0.4864716675719555,-1.3562513145404742,6229.0,0.08278537031645007,Jovian,Jovian
WASP-176 b,2.4341610026264098,16.87,-1.3721229817492657,0.5909590272276026,-1.2716462179787715,5941.0,0.12710479836480765,Jovian,Jovian
WASP-177 b,2.2080586001821567,17.71,-1.6615358199963677,0.4873819081924198,-1.4026339497339722,5017.0,-0.05551732784983137,Jovian,Jovian
WASP-178 b,2.7223029759382924,20.288,-1.3243534692749235,0.5243738550147341,-1.2533658010624211,9360.0,0.3159703454569177,Jovian,Jovian
WASP-18 b,3.510792882733959,13.899,-0.043096518642793735,-0.02620171151957531,-1.6937894918322385,6432.0,0.11058971029924898,Terrestrial,Jovian
WASP-180 A b,2.456437397337562,13.899,-1.0974520040391906,0.5326606325882166,-1.3187587626244128,6600.0,0.11394335230683679,Jovian,Jovian
WASP-181 b,1.977866076222667,13.271,-1.515783607905606,0.6550910057268736,-1.2654401784205238,5839.0,0.01703333929878037,Jovian,Jovian
WASP-182 b,1.6724566032931947,9.528,-1.3894873787392685,0.528529105855731,-1.3458234581220394,5638.0,0.03342375548694973,Jovian,Neptunian
WASP-183 b,2.2028986050432566,16.477,-1.5726745566736142,0.6140295634619629,-1.3342314492806202,5313.0,-0.10790539730951958,Jovian,Jovian
WASP-184 b,2.258069743570729,14.908,-1.3871271452829774,0.7144722654394454,-1.2027324591692836,6000.0,0.08990511143939793,Jovian,Jovian
WASP-185 b,2.493420963590732,14.011,-1.0709251722331772,0.9725522631590974,-1.0438315695246367,5900.0,0.04921802267018165,Jovian,Jovian
WASP-186 b,3.1275073388599113,12.442,-0.2821019887683412,0.7012915200130209,-1.2218487496163564,6361.0,0.08635983067474821,Terrestrial,Jovian
WASP-187 b,2.4052848748901807,18.383,-1.5129030233137248,0.7116282459723214,-1.1850868187249262,6150.0,0.18752072083646307,Jovian,Jovian
WASP-189 b,2.801045787617365,18.147,-1.1003074666719743,0.435212364485642,-1.2964507017617695,8000.0,0.3074960379132129,Jovian,Jovian
WASP-19 b,2.564398517992397,15.861,-1.1615319139902243,-0.10301189039064543,-1.7819899570156366,5616.0,-0.01322826573375516,Jovian,Jovian
WASP-190 b,2.5021948878982374,12.89,-0.9535026007702717,0.7297925233298902,-1.1784864715952268,6400.0,0.13033376849500614,Jovian,Jovian
WASP-192 b,2.86392272391583,13.787,-0.6794253394607597,0.4591928624609808,-1.38933983691012,5910.0,0.037426497940623665,Terrestrial,Jovian
WASP-2 b,2.4711445688795797,12.117,-0.9039794913976722,0.33287758225656794,-1.5025174626326296,5180.0,-0.045757490560675115,Jovian,Jovian
WASP-20 b,1.9949371306220385,16.388,-1.7735794718295756,0.6901631433041879,-1.2218487496163564,5940.0,0.07918124604762482,Jovian,Jovian
WASP-21 b,1.9792979230836945,11.99,-1.3820983628211516,0.6357331934284469,-1.2839966563652008,5800.0,0.004321373782642578,Jovian,Jovian
WASP-22 b,2.328269690599064,13.787,-1.215078372777526,0.5481055289728336,-1.3279021420642825,6000.0,0.1643528557844371,Jovian,Jovian
WASP-23 b,2.4486290364309187,10.783,-0.7745285158058614,0.46900058500390446,-1.424812155072339,5150.0,-0.10790539730951958,Terrestrial,Jovian
WASP-24 b,2.5956165730604726,15.468,-1.0976246537509111,0.3694403704462194,-1.4375881670502726,6075.0,0.1553360374650618,Jovian,Jovian
WASP-25 b,2.145647564384425,11.994,-1.216183305729157,0.575745370515793,-1.3251388592621884,5750.0,-0.17392519729917355,Jovian,Jovian
WASP-26 b,2.4316138136125303,13.563,-1.09039220825764,0.44037375181635624,-1.3979400086720375,6034.0,-0.06550154875643228,Jovian,Jovian
WASP-28 b,2.451094466253639,13.664,-1.0805778303894502,0.5326059739365681,-1.3545777306509081,6084.0,-0.004364805402450088,Jovian,Jovian
WASP-29 b,1.8639227239158302,8.631,-1.0691993625224352,0.5935884168357595,-1.3400837999301498,4800.0,-0.11350927482751812,Jovian,Jovian
WASP-3 b,2.8878011614965495,15.917,-0.842721223943538,0.2664269206379491,-1.5016894462103996,6400.0,0.20951501454263097,Jovian,Jovian
WASP-31 b,2.181603516757939,17.363,-1.6622095155887748,0.5322331166911202,-1.331707289551779,6302.0,0.06445798922691845,Jovian,Jovian
WASP-32 b,2.922150636387995,10.761,-0.2983459944071918,0.43435489741583083,-1.4045037781744258,6140.0,-0.14266750356873156,Terrestrial,Jovian
WASP-33 b,2.822964116236924,17.856,-1.0573271521438306,0.0863135509281217,-1.6216020990518623,7430.0,0.17609125905568124,Jovian,Jovian
WASP-34 b,2.2503829149044376,11.209,-1.0232564291978163,0.6352504519435475,-1.2806687130162733,5700.0,-0.017728766960431602,Jovian,Jovian
WASP-35 b,2.3534532366173124,14.572,-1.262042987700622,0.499904175590634,-1.3648179513437324,5990.0,0.021189299069938092,Jovian,Jovian
WASP-36 b,2.8752908749769643,14.874,-0.7669311930857309,0.18677726079216111,-1.5723516288130674,5959.0,0.03342375548694973,Terrestrial,Jovian
WASP-37 b,2.757449173467338,13.002,-0.7095200482513467,0.5535758791369795,-1.350665141287858,5800.0,-0.03151705144606486,Terrestrial,Jovian
WASP-38 b,3.0387533304697674,13.787,-0.5045947329068226,0.8370755670349355,-1.1236666709136198,6180.0,0.24551266781414982,Terrestrial,Jovian
WASP-39 b,1.9493363264814532,14.235,-1.6356748245757684,0.6080185968156694,-1.3133637307377066,5400.0,-0.03151705144606486,Jovian,Jovian
WASP-4 b,2.5762795769264812,14.807,-1.0600603888396303,0.12653123858080856,-1.645891560852599,5400.0,-0.06550154875643228,Jovian,Jovian
WASP-41 b,2.4316138136125303,12.33,-0.9662141527829647,0.4846414448824136,-1.395557933739277,5545.0,-0.09151498112135022,Jovian,Jovian
WASP-42 b,2.2240055031107837,12.576,-1.1995608195835141,0.6973759926735346,-1.2510371387438386,5315.0,-0.022276394711152253,Jovian,Jovian
WASP-43 b,2.7525969265705528,10.424,-0.426445018151332,-0.0896557894129024,-1.8477116556169435,4400.0,-0.23657200643706275,Terrestrial,Jovian
WASP-44 b,2.4417141405168556,12.33,-0.956113825878639,0.38449749785397297,-1.4618034216505458,5420.0,-0.026872146400301365,Jovian,Jovian
WASP-45 b,2.4862719218010683,10.604,-0.7150759719903992,0.49500133825727827,-1.4019759276658104,5150.0,-0.07058107428570728,Terrestrial,Jovian
WASP-46 b,2.7832282551459646,13.159,-0.6993791422330853,0.15544767324193653,-1.631713115097869,5600.0,-0.08092190762392612,Terrestrial,Jovian
WASP-47 b,2.56062387454993,12.64,-0.8695560838974687,0.619004499969278,-1.2839966563652008,5552.0,0.01703333929878037,Jovian,Jovian
WASP-47 d,1.1522883443830565,3.567,-0.6295597202403056,0.9557142015528225,-1.0705810742857071,5552.0,0.01703333929878037,Terrestrial,Neptunian
WASP-47 e,0.8305886686851442,1.808,-0.06594534634118918,-0.10259654547693786,-1.7765040590376056,5552.0,0.01703333929878037,Terrestrial,SuperEarth
WASP-48 b,2.4052848748901807,16.814,-1.3966669909615512,0.33114982634474444,-1.462936857218383,5920.0,-0.05551732784983137,Jovian,Jovian
WASP-49 b,2.0703966119652324,12.442,-1.33921271566302,0.4443165354899246,-1.4213607900319276,5600.0,-0.036212172654444715,Jovian,Jovian
WASP-5 b,2.7008334670285428,12.184,-0.6814749405637155,0.2117685345770777,-1.5734887386354248,5700.0,-0.017728766960431602,Terrestrial,Jovian
WASP-50 b,2.6691575480341725,13.07,-0.8046079513157604,0.2911689757152619,-1.5331323796458904,5400.0,-0.05060999335508721,Jovian,Jovian
WASP-52 b,2.1649473726218416,14.24,-1.4205213318889711,0.2429833985937136,-1.5654310959658013,5000.0,-0.060480747381381476,Jovian,Jovian
WASP-53 b,2.830982088252772,12.038,-0.5356196653218412,0.5198075643976909,-1.3871102307125154,4953.0,-0.07572071393811836,Terrestrial,Jovian
WASP-54 b,2.2730468995403816,17.71,-1.5965475206381428,0.5674545647283816,-1.302073555193495,6100.0,0.03342375548694973,Jovian,Jovian
WASP-55 b,2.287524722909004,14.908,-1.3576721659447017,0.6498827367347326,-1.2533658010624211,5900.0,0.045322978786657475,Jovian,Jovian
WASP-56 b,2.155407401673581,10.536,-1.037558620795901,0.6643692808708024,-1.2507275917015797,5600.0,-0.14874165128092473,Jovian,Jovian
WASP-57 b,2.3110807552580495,11.769,-1.0260766698978456,0.45315293410742985,-1.423773862550395,5600.0,-0.05060999335508721,Jovian,Jovian
WASP-58 b,2.488966622164482,16.029,-1.2506914011515229,0.7004596823720668,-1.250263684430939,5800.0,0.02530586526477026,Jovian,Jovian
WASP-59 b,2.438187807154009,8.687,-0.5033603939932507,0.898702424401091,-1.1567672219019907,4650.0,-0.14266750356873156,Terrestrial,Jovian
WASP-6 b,2.0703966119652324,11.545,-1.241723936402653,0.5264698046260851,-1.3749963989851366,5450.0,-0.2596373105057561,Jovian,Jovian
WASP-60 b,2.242557577392481,9.864,-0.8645403499788445,0.6339731557896735,-1.2558635475987527,5900.0,0.07554696139253074,Jovian,Jovian
WASP-61 b,2.930329681927026,15.805,-0.7909925552080694,0.586125762261047,-1.2831622767004756,6250.0,0.2600713879850748,Jovian,Jovian
WASP-62 b,2.2181982315330364,14.796,-1.417173473005333,0.6446305819986291,-1.243363891754152,6230.0,0.045322978786657475,Jovian,Jovian
WASP-63 b,2.0703966119652324,15.805,-1.6509256251698632,0.6412836931024287,-1.2410881076020266,5550.0,0.10720996964786837,Jovian,Jovian
WASP-64 b,2.606322236836919,14.247,-0.9797867726764232,0.19680927912486926,-1.5770820192323376,5400.0,0.0,Jovian,Jovian
WASP-65 b,2.692512039889027,12.464,-0.7193990177047405,0.3638796747022311,-1.4762535331884354,5600.0,-0.03151705144606486,Terrestrial,Jovian
WASP-66 b,2.8732627501699737,15.693,-0.8387939106796217,0.6113036766848859,-1.2628073572952627,6600.0,0.12385164096708581,Jovian,Jovian
WASP-67 b,2.1356633434778236,12.89,-1.3200341451906852,0.6641171210435587,-1.285754088982106,5200.0,-0.040958607678906384,Jovian,Jovian
WASP-68 b,2.535618643385187,14.796,-1.0997530611531823,0.7062311682589675,-1.2071882287518532,5910.0,0.17318626841227402,Jovian,Jovian
WASP-69 b,1.9645928857971933,12.442,-1.445016441831059,0.5875021841615227,-1.344381416458778,4700.0,-0.00877392430750515,Jovian,Jovian
WASP-7 b,2.484466120937806,14.908,-1.1607307679159002,0.6950122447402073,-1.2097148359667584,6400.0,0.10720996964786837,Jovian,Jovian
WASP-70 A b,2.2730290660211825,13.047,-1.1984416577421129,0.5697273236279586,-1.3139897086847145,5763.0,0.045322978786657475,Jovian,Jovian
WASP-71 b,2.6452096881523324,13.227,-0.8441131090939227,0.46294725757810207,-1.3351700588569095,6050.0,-0.11918640771920865,Jovian,Jovian
WASP-72 b,2.86392272391583,14.46,-0.7415208915680058,0.34571279881995115,-1.4305090456512168,6250.0,0.4440447959180762,Terrestrial,Jovian
WASP-73 b,2.95856092102728,15.917,-0.7719614644128072,0.6114280148132721,-1.2586907911004306,6030.0,0.4014005407815441,Terrestrial,Jovian
WASP-74 b,2.359527384329506,15.244,-1.314708172579183,0.3299569151062389,-1.4630629772953265,5990.0,-0.00877392430750515,Jovian,Jovian
WASP-75 b,2.5315555504833687,14.235,-1.0534556005738531,0.39518533368607595,-1.4259687322722812,6100.0,0.05690485133647256,Jovian,Jovian
WASP-76 b,2.4659827152437925,20.512,-1.5949800448806777,0.25765122065363555,-1.4814860601221125,6250.0,0.1643528557844371,Jovian,Jovian
WASP-77 A b,2.7241283073243494,13.787,-0.8192197560522403,0.13354802207202743,-1.631713115097869,5617.0,-0.045757490560675115,Jovian,Jovian
WASP-78 b,2.5475178666848945,21.633,-1.5827711207651645,0.33749520141579453,-1.4574235237394704,6100.0,0.27184160653649897,Jovian,Jovian
WASP-79 b,2.4316138136125303,18.719,-1.5101728558683654,0.5637634036852748,-1.2848326421515421,6600.0,0.1553360374650618,Jovian,Jovian
WASP-8 b,2.9070286045181755,12.666,-0.5258285831640246,0.9116220287855823,-1.0963674839157622,5600.0,0.12710479836480765,Terrestrial,Jovian
WASP-80 b,2.2329771635646263,11.198,-1.0393829625205686,0.48683445258253133,-1.4634415574284698,4143.0,-0.23657200643706275,Jovian,Jovian
WASP-81 b,2.364922416216212,16.018,-1.3738411883731947,0.43400590438024994,-1.4080454449532647,5870.0,0.03342375548694973,Jovian,Jovian
WASP-82 b,2.570380749644399,18.159,-1.3318337728605443,0.4322940873908514,-1.3496924768680636,6480.0,0.17026171539495738,Jovian,Jovian
WASP-83 b,1.9793161426178998,11.657,-1.3453829834024835,0.6964657787164484,-1.2291479883578558,5510.0,0.045322978786657475,Jovian,Jovian
WASP-84 b,2.343536598254576,10.559,-0.8522705079907443,0.9306172776289803,-1.112945621949043,5314.0,-0.07572071393811836,Jovian,Jovian
WASP-85 A b,2.604285413410074,13.899,-0.9496039879666788,0.42417536677846274,-1.408935392973501,6112.0,0.037426497940623665,Jovian,Jovian
WASP-87 b,2.840651381502842,15.524,-0.8572982573093896,0.2260312129505949,-1.530767257493388,6450.0,0.07918124604762482,Jovian,Jovian
WASP-88 b,2.1254441782961377,16.365,-1.6412425872442313,0.6949560022498181,-1.1917214904172322,6430.0,-0.026872146400301365,Jovian,Jovian
WASP-89 b,3.2730468995403816,11.657,-0.051652226480001825,0.52587664962908,-1.3695721249749762,5130.0,-0.036212172654444715,Terrestrial,Jovian
WASP-90 b,2.301535437351819,18.271,-1.6086902520853394,0.5928696316206035,-1.250263684430939,6430.0,0.1903316981702915,Jovian,Jovian
WASP-91 b,2.629299686263045,11.545,-0.6828208621048404,0.4469378813138399,-1.431798275933005,4920.0,-0.07572071393811836,Terrestrial,Jovian
WASP-92 b,2.4079907682661057,16.376,-1.359571457305542,0.33739420209957066,-1.458420756053419,6280.0,0.07554696139253074,Jovian,Jovian
WASP-93 b,2.6695122226464134,17.901,-1.2140583916531678,0.43656527245924626,-1.375614758579735,6700.0,0.12385164096708581,Jovian,Jovian
WASP-94 A b,2.201164892234256,17.71,-1.6684295279442682,0.5966179852383753,-1.2596373105057561,6170.0,0.22271647114758325,Jovian,Jovian
WASP-95 b,2.660557379993487,13.787,-0.882790683383103,0.33938584496653373,-1.4664821379830326,5830.0,0.1643528557844371,Jovian,Jovian
WASP-96 b,2.183412211978426,13.45,-1.3276933776451545,0.5346935682757227,-1.3439017979871681,5540.0,0.02530586526477026,Jovian,Jovian
WASP-97 b,2.635733796268455,12.778,-0.8085935917282085,0.31654901906938615,-1.481091426308586,5640.0,0.07188200730612536,Jovian,Jovian
WASP-98 b,2.4669258089518666,12.823,-0.9819818544589696,0.4716789349268435,-1.42458120878564,5473.0,-0.09151498112135022,Jovian,Jovian
WASP-99 b,2.8878011614965495,11.433,-0.41161818558723934,0.7598573823065297,-1.1444808443321999,6150.0,0.08278537031645007,Terrestrial,Jovian
WTS-1 b,3.1053193939188244,16.7,-0.6877687561322252,0.5253113949746459,-1.3279021420642825,6250.0,0.07918124604762482,Terrestrial,Jovian
WTS-2 b,2.551412910568419,15.278,-1.125725343114864,0.008049205140013588,-1.7316560860489354,5000.0,-0.08618614761628333,Jovian,Jovian
Wendelstein-1 b,2.274516594621157,11.561,-1.0394083455465446,0.4254390043640447,-1.5497508916806388,4251.0,-0.18708664335714442,Jovian,Jovian
Wendelstein-2 b,2.3661122648560977,12.993,-1.0999547871007165,0.24358959973254166,-1.630784142589857,4591.0,-0.1366771398795441,Jovian,Jovian
Wolf 503 b,0.7965743332104297,2.043,-0.2591695032952132,0.7782431663215529,-1.2436682326789423,4716.0,-0.16115090926274472,Terrestrial,SuperEarth
XO-1 b,2.421272980274311,12.778,-1.0230544077223522,0.5956648364386401,-1.3115801779972893,5750.0,-0.05551732784983137,Jovian,Jovian
XO-2 N b,2.255011319086509,11.131,-1.0095299657746997,0.41761479249275685,-1.4341521813264824,5340.0,-0.01322826573375516,Jovian,Jovian
XO-3 b,3.364922416216212,15.805,-0.35639982091888356,0.5040002918710768,-1.322393047279507,6429.0,-0.23657200643706275,Terrestrial,Jovian
XO-4 b,2.6544832322812937,14.011,-0.9098629035426157,0.6154323754851316,-1.2577463300934064,6397.0,0.04139268515822508,Jovian,Jovian
XO-5 b,2.577721524509021,12.78,-0.866809773566423,0.6219813487936726,-1.288192770958809,5430.0,0.01703333929878037,Jovian,Jovian
XO-6 b,3.145647564384425,23.203,-1.0759235923122832,0.5757650612820339,-1.0888423912600234,6720.0,0.1673173347481761,Jovian,Jovian
XO-7 b,2.352841123081304,15.39,-1.3338134730214322,0.4569946065118036,-1.354479485094126,6250.0,0.14921911265537988,Jovian,Jovian
pi Men c,0.5599066250361125,2.06,-0.5066337726796476,0.797122593892627,-1.1633784374791487,6037.0,0.04139268515822508,Terrestrial,SuperEarth
